generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths,food_mi,poison_eaten,energy_delta_mi
67010,33189.1875,574250.0000,196161,0.000000,0.000000,0.000000,0.004002,0.186547,-0.673743,0.000000,0.252613,0.072078,0.000000,0.000000,12.4,8,17,5.6,2,10,5854,1.746873,3700,0.001245,0,0.000586
67020,31245.5020,434154.0312,203188,0.001668,0.000000,0.000000,0.006697,-0.941161,-0.758891,0.000000,0.329460,0.066200,0.000000,0.000000,12.5,8,18,5.6,2,11,5392,1.747523,3758,0.000996,0,0.001729
67030,54905.7812,790850.0625,232218,0.290705,0.000000,0.023048,0.009148,0.275498,-0.621045,0.000000,0.237968,0.123006,0.020588,-0.123437,12.5,7,18,5.5,2,10,4926,1.736010,4395,0.001910,0,0.001790
67040,52120.2812,732050.0000,238565,0.067242,0.000000,0.013848,0.005357,0.250477,-0.656874,0.000000,0.501402,0.206685,0.000000,0.000000,12.4,7,18,5.6,2,10,4956,1.729339,3397,0.000931,0,0.000400
67050,30518.3027,523850.0312,196205,0.019387,0.000000,0.023591,0.006716,0.234522,-0.692971,0.000000,0.379918,0.064862,0.059241,0.131985,12.5,7,18,5.6,2,11,5520,1.739347,3138,0.001877,0,0.001828
67060,82795.5703,975400.0000,281006,0.250941,0.000000,0.022959,0.009034,0.198888,-0.569732,0.000000,0.390580,0.178909,0.045779,-0.127320,12.4,7,18,5.6,2,11,3873,1.733481,2534,0.001845,0,0.000266
67070,67836.2031,878600.0625,258442,0.044718,0.000000,0.018741,0.009594,0.231246,-0.567824,0.000000,0.095578,0.094887,0.023199,-0.057102,12.4,7,18,5.6,2,11,4792,1.740486,2714,0.001648,0,0.000091
67080,65059.6094,852950.0000,253696,0.124364,0.000000,0.031695,0.009340,0.001993,-0.618192,0.000000,0.092147,0.103363,0.029521,-0.112822,12.5,7,18,5.5,2,11,4422,1.749565,1903,0.000746,0,0.000593
67090,95849.3906,977750.0000,328701,0.073081,0.000000,0.030090,0.008015,0.219203,-0.458203,0.000000,0.204686,0.076913,0.061312,-0.166049,12.5,8,18,5.6,2,11,4277,1.736486,2276,0.000788,0,0.000297
67100,55641.4180,690950.0000,266905,0.016549,0.000000,0.039541,0.005189,0.306576,-0.764718,0.000000,0.578836,0.093543,0.000000,0.000000,12.5,7,18,5.6,2,10,4132,1.743743,2100,0.000752,0,0.000318
67110,60739.9297,767400.0000,263208,0.007213,0.000000,0.017458,0.006924,0.224272,-0.703398,0.000000,0.296677,0.091516,0.000000,0.000000,12.5,8,17,5.5,2,10,4336,1.734122,3111,0.001180,0,0.000322
67120,47039.5352,650850.0625,240384,0.041032,0.000000,0.015331,0.003403,0.315155,-0.726835,0.000000,0.248737,0.070831,0.026690,-0.074909,12.4,8,18,5.6,2,11,4567,1.740621,3474,0.001382,0,0.000421
67130,32200.6641,553200.0000,196084,0.128866,0.000000,0.006282,0.008054,0.148800,-0.713723,0.000000,0.351883,0.117897,0.099337,0.208474,12.5,8,18,5.6,3,11,5545,1.731389,3759,0.002045,0,0.002040
67140,29505.5059,550250.0000,183107,0.031169,0.000000,0.027055,0.005507,0.090506,-0.574784,0.000000,0.124530,0.118848,0.074803,0.096247,12.5,7,17,5.6,2,11,6151,1.748446,4525,0.001119,0,0.001262
67150,34200.5547,560300.0000,204854,0.000000,0.000000,0.000000,0.004681,0.165747,-0.716484,0.000000,0.402714,0.062710,0.000000,0.000000,12.5,7,17,5.6,2,11,5311,1.733664,3878,0.001223,0,0.001447
67160,90478.1641,1174100.0000,257600,0.042641,0.000000,0.018429,0.012603,0.032561,-0.476120,0.000000,0.127647,0.046933,0.019724,-0.066634,12.5,8,18,5.6,2,11,4645,1.738762,2544,0.000910,0,0.000189
67170,65699.2109,777600.0625,279297,0.112733,0.000000,0.025550,0.005803,0.292706,-0.696520,0.000000,0.468839,0.121667,0.046852,-0.128788,12.5,8,18,5.5,2,10,3812,1.737057,2892,0.001102,0,0.000065
67180,58527.9805,790650.0000,246783,0.088005,0.000000,0.013533,0.006368,0.252756,-0.619170,0.000000,0.131213,0.114036,0.030674,-0.085736,12.5,7,19,5.6,2,10,4615,1.724085,4238,0.001563,0,0.000847
67190,79514.4141,1005250.0000,264158,0.075614,0.000000,0.022016,0.008239,-0.062193,-0.542721,0.000000,-0.033325,0.073547,0.027236,-0.076397,12.5,7,18,5.6,2,11,4544,1.734463,1553,0.000692,0,0.000135
67200,44244.7344,720300.0000,207229,0.000315,0.000000,0.000000,0.004671,0.094500,-0.594255,0.000000,0.165093,0.128821,0.000000,0.000000,12.5,8,18,5.6,2,11,5519,1.735940,3081,0.002273,0,0.002546
67210,47742.1992,745200.0000,214713,0.059827,0.000000,0.042510,0.007068,0.253284,-0.659815,0.000000,0.388722,0.105007,0.056408,-0.153538,12.5,8,18,5.6,2,11,5185,1.748154,2173,0.001554,0,0.000803
67220,70167.2266,887150.0000,262943,0.091614,0.000000,0.027358,0.004697,0.273895,-0.596509,0.000000,0.283972,0.056709,0.043461,-0.119885,12.5,7,17,5.6,2,11,4344,1.743293,3008,0.001227,0,0.000364
67230,57342.8281,757850.0625,252255,0.007874,0.000000,0.042862,0.003670,0.229187,-0.731729,0.000000,0.523056,0.074283,0.000000,0.000000,12.5,7,18,5.6,2,11,4589,1.743926,3371,0.001152,0,0.001008
67240,28205.1797,532900.0000,178729,0.011795,0.000000,0.042962,0.008294,0.100920,-0.704091,0.000000,0.307899,0.062771,0.000000,0.000000,12.4,7,18,5.5,2,10,5763,1.727449,4042,0.005513,0,0.005760
67250,42821.8242,699850.0625,205352,0.068573,0.000000,0.031462,0.007019,0.249459,-0.633652,0.000000,0.162352,0.107420,0.000000,0.000000,12.5,6,18,5.6,2,10,5296,1.729615,2920,0.001522,0,0.001681
67260,67004.0234,944300.0000,237437,0.234409,0.000000,0.022862,0.012104,-0.062834,-0.557600,0.000000,0.312699,0.147880,0.054894,-0.149651,12.5,7,18,5.6,2,11,4879,1.738267,3816,0.000655,0,0.000808
67270,50316.1680,727650.0000,231456,0.016676,0.000000,0.032426,0.002863,0.105293,-0.649859,0.000000,0.263922,0.086611,0.000000,0.000000,12.4,8,18,5.6,2,10,4979,1.741817,3517,0.001043,0,0.001147
67280,33508.8047,586900.0000,192980,0.066561,0.000000,0.019596,0.006243,0.173722,-0.678237,0.000000,0.158115,0.095281,0.027419,-0.093086,12.4,7,18,5.6,2,11,5692,1.738996,4337,0.001078,0,0.001492
67290,39596.0898,617300.0000,217286,0.029125,0.000000,0.023174,0.009394,0.096551,-0.618967,0.000000,0.179935,0.084643,0.030141,-0.084291,12.5,7,18,5.6,2,10,5617,1.729629,2987,0.001304,0,0.000365
67300,49240.3203,687500.0000,240198,0.041417,0.000000,0.020910,0.003792,0.240270,-0.661792,0.000000,0.234033,0.042251,0.027603,-0.009731,12.5,7,18,5.5,3,11,5004,1.730856,3411,0.001768,0,0.000206
67310,98569.4219,1243200.1250,263805,0.120719,0.000000,0.026968,0.014947,0.042582,-0.535345,0.000000,0.241417,0.204407,0.037567,-0.118607,12.5,7,18,5.6,2,10,4349,1.730340,2141,0.001255,0,0.000809
67320,55064.4766,767550.0000,239598,0.000126,0.000000,0.000000,0.007095,0.169369,-0.687253,0.000000,0.357297,0.059999,0.000000,0.000000,12.5,8,18,5.6,2,11,4797,1.733508,3609,0.000838,0,0.000729
67330,57280.2188,745950.0000,256765,0.234561,0.000000,0.020190,0.004198,0.231843,-0.641395,0.000000,0.106458,0.110604,0.008298,-0.051238,12.5,8,18,5.5,2,11,4704,1.726678,2728,0.000940,0,0.000068
67340,82936.8125,866000.0000,316354,0.061400,0.000000,0.004879,0.006215,0.297778,-0.656215,0.000000,0.277653,0.071376,0.037650,-0.104478,12.5,7,17,5.6,2,11,3357,1.735267,1671,0.001277,0,0.000062
67350,29936.2832,529150.0000,191458,0.000000,0.000000,0.000000,0.003999,0.088564,-0.711044,0.000000,0.376499,0.061418,0.000000,0.000000,12.5,6,18,5.6,3,11,5768,1.729566,3174,0.002123,0,0.003469
67360,26315.3281,516250.0000,173437,0.000017,0.000000,0.000000,0.003083,0.113797,-0.721281,0.000000,0.318280,0.089241,0.000000,0.000000,12.5,7,18,5.6,2,10,6053,1.735751,4293,0.002270,0,0.001899
67370,42553.4258,611450.0000,234424,0.000877,0.000000,0.000000,0.010534,0.096087,-0.687799,0.000000,0.408393,0.056429,0.000000,0.000000,12.5,7,18,5.6,2,11,5397,1.741203,3288,0.000864,0,0.000275
67380,65692.8047,857650.0000,254487,0.147810,0.000000,0.025550,0.014056,0.175899,-0.628693,0.000000,0.331907,0.160187,0.038763,-0.085619,12.5,7,18,5.6,2,10,4364,1.740919,2858,0.001748,0,0.000990
67390,95461.3047,1090100.0000,289945,0.397803,0.000000,0.031894,0.013776,0.155084,-0.534230,0.000000,0.228792,0.093272,0.047789,-0.146048,12.5,7,18,5.5,2,11,3771,1.738866,3599,0.000886,0,0.000133
67400,77779.9453,981500.0000,262961,0.035928,0.000000,0.017502,0.005191,0.159072,-0.571842,0.000000,0.442089,0.066305,0.025151,-0.045409,12.4,6,18,5.6,2,11,4203,1.736693,3225,0.000437,0,0.000480
67410,41926.9609,579200.0000,240807,0.022237,0.000000,0.035914,0.005480,0.251834,-0.800433,0.000000,0.669547,0.082029,0.000000,0.000000,12.5,7,18,5.6,2,12,4626,1.732245,1628,0.001197,0,0.000471
67420,58730.6250,842900.0000,232658,0.162006,0.000000,0.020156,0.016876,0.282629,-0.589468,0.000000,0.208144,0.071520,0.039933,-0.129163,12.5,7,19,5.6,2,11,4823,1.734801,4296,0.002288,0,0.001880
67430,36675.9570,574200.0000,214831,0.000000,0.000000,0.000000,0.004956,0.210387,-0.783187,0.000000,0.563569,0.076377,0.000000,0.000000,12.5,7,18,5.6,2,10,5395,1.742600,2925,0.001810,0,0.001501
